OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-863670,11314,Fruit & Nut Bar Dark Chocolate,Generic,45g,"France,Switzerland,United Kingdom",2024-11-15,13.16
REC-619927,13487,Belgian Chocolate Guylian Seashells,Generic,250g,"Australia, Austria, Belgium, France, Switzerland, en:united-kingdom",2024-03-26,8.95
REC-261498,10571,chocolat noir uganda,Cachet,Unknown,"Belgium,France",2024-03-07,12.94
REC-968580,10620,Biscuit Fourré à la crème goût chocolat,Kif,130 g,"France,Tunisie",2026-01-16,11.39
REC-161923,7368,Delicate Crisp Rosemary & Sea Salt,"Wasa, Wasa - Tasty Snacks",190g,"Austria,Belgium,Germany,Netherlands,Switzerland",2025-05-06,6.79
REC-323873,13205,Creme Egg,Cadbury,200g,"France,United States,United Kingdom",2024-07-27,13.77
REC-817350,7570,Oreo Sjokoladetrukket 246 g,Mondelez Norge AS,Unknown,"Belgique,Danemark,Finlande,France,Grèce,Irlande,Italie,Maroc,Pays-Bas,Norvège,Suède,Royaume-Uni",2025-03-25,8.64
REC-285293,12488,Lindor Assorted Chocolate Truffles Box,"Lindt, Lindt & Sprüngli, Lindor",200g,United Kingdom,2024-12-06,6.55
REC-312217,11754,Dulcesol snack cacao,Gateau,Unknown,"France,Maroc,en:morocco",2025-11-18,10.15
REC-614367,11746,Wasabi peanuts,Snacks of The World,250 g,"Belgia,Czechy,Francja,Włochy,Holandia,Polska",2024-06-27,13.16
REC-517930,11151,Lays Classics Salted 20rs,Lay's,Unknown,Inde,2025-05-01,6.63
REC-661881,13249,Novellini,Italiamo,350 g,Switzerland,2025-10-11,15.93
REC-502336,5314,Coconut & Chia Oat Biscuits imp,Nairn's,200 g,en:GB,2026-01-13,8.82
REC-832319,5647,CréXy,Generic,Unknown,"Senegal, en:morocco",2025-03-08,14.78
REC-803423,10754,Salt & Shake Potato Crisps,Walkers,24 g,en:gb,2025-06-24,2.17
REC-234551,11802,Pains au lait,Brioches Fonteneau,280 g (8 x 35 g),France,2025-05-05,12.0
REC-425941,7480,Thins Cheddar & Pepper,Savour Bakes,125 g,en:gb,2024-06-17,11.23
REC-133406,9705,All Natural Nut Bar,2KEEP,3 x 30 g,France,2025-11-28,21.12
REC-834815,12827,Gianduja Noir Éclats de Noisettes,Ethiquable,100 g,France,2024-06-19,4.2
REC-328296,9151,APPLIES + BLUEBERRIES MINI FRUIT BAR,That's it.,480g,United States,2024-03-04,19.62
REC-988381,5604,85% cacao collection,Trapa,85 g,"Spain, en:morocco",2025-08-09,19.42
REC-496103,10133,Nachos Tex-Mex,Hacendado,150g,Spain,2025-06-10,6.78
REC-125764,13073,Organic Peruvian 70% cocoa dark chocolate,Generic,Unknown,United Kingdom,2025-08-26,3.93
REC-597052,11199,Pistachios Roasted & Salted,Alesto,500 g,"Italy, en:romania",2024-03-06,13.27
REC-758907,9333,Chocolat 100% République Dominicaine,Generic,Unknown,France,2024-10-20,13.54
REC-485097,12291,Salt And Vinegar Flavour Peanuts,KP,225 grams,en:United Kingdom,2025-05-08,23.78
REC-114225,13553,Chips paysanne nature,Carrefour,150 g,France,2024-04-09,4.21
REC-466727,9459,merendina double choco 36g,bimo,36 g,en:ma,2024-10-04,12.5
REC-275066,8945,Almond Flour Crackers Fine Ground Sea Salt,Simple Mills,2 x 10 oz,"United States, World",2024-08-15,9.78
REC-830505,8833,All Butter Shortbread Fingers,Morrisons,210 g,en:gb,2024-03-08,19.31
REC-806107,14345,La madelein coeur chocolat,Bonne Maman,Unknown,France,2024-07-08,14.69
REC-123390,7316,Bonbons aux plantes des Alpes suisses Cassis,Ricola,50 g,France,2025-10-02,23.58
REC-214055,12736,NOIR 80% Cacao Equateur,Carrefour BIO,100 g,"France, en:morocco, Italie, Espagne",2025-08-02,21.92
REC-298530,10033,Guet Apens,"LU, Mondelez",105 g,France,2025-01-14,4.58
REC-866392,5921,Protein cookie,Bodymass,75 g,France,2024-11-18,5.92
REC-742480,9024,"Snack balls figues, graines de chia, noix",Vemondo,144g e,"France, Germany, en:austria",2024-05-07,11.58
REC-545649,11120,Lightly salted hand cooked potato crisps,Lidl,150 g,en:gb,2024-10-21,19.3
REC-941169,5375,Ancora Uno Frolla con Cioccolato in pezzi,Tremarie,360 g,"France, en:italy",2025-11-01,20.79
REC-997813,11181,Kaugummi WRIGLEY'S Extra Fresh Strong Mint (blau) 70g Dose,"Mars GmbH,Wrigleys",Unknown,Deutschland,2025-03-30,4.01
REC-271656,9802,Jaffa cakes,"McVitie's,McVities",Unknown,"Ireland,United Kingdom",2025-08-06,7.5
REC-255667,10300,Doritos saveur Barbecue,Doritos,160,en:fr,2024-03-02,7.65
REC-567322,14775,Vollmilch extra cremig 30%,"J.D. Gross, Lidl",125 g,"France, Germany, en:united-kingdom",2024-10-18,15.19
REC-182393,13278,Takis Queso Volcano 100g,"Barcel, Takis",Unknown,"Germany, Ireland, en:france",2024-11-24,11.44
REC-100659,7767,Bio biscuits à l'avoine,Sondey,200g,France,2025-07-26,22.79
REC-824368,13005,High protein milk chocolate crisp,Fincarre,90g,"Netherlands, Romania, en:united-kingdom",2024-12-16,18.56
REC-296278,5447,Celebrations,Mars Foods,550 g,"Morocco,United Kingdom",2024-12-04,2.36
REC-595991,6850,Goldfish,Pepperidge Farm,6.6 oz (187 g),"France,Mexico,United States",2024-12-20,3.5
REC-356909,14164,Peanut Butter Dark Chocolate Chewy Bar,Nature Valley,40 g,"France,États-Unis",2024-10-26,17.3
REC-741800,13308,Blueberry,RXBAR,52 g,United States,2026-01-12,21.58
REC-402605,13368,Pains d'épices chocolat noir,"Aachener Zucker und Backwaren Paul Schaeffer, Favorina, Lidl",Unknown,"Allemagne,France",2024-07-28,4.65
REC-878739,14063,Madeleines,"Délices de Kerloch, Sondey",500 g,"France,en:france",2025-06-28,2.25
REC-856664,7265,Chocolat noir à la pointe de sel,J.D. Gross,125 g,"República Checa,França,Espanha,Portugal",2025-11-13,5.12
REC-226531,6538,Pains au chocolat,Maitre Jean Pierre,450 g,France,2024-08-27,12.56
REC-315687,10253,Pockitos Chocolat au lait,"Lu,Mondelez,Pépito",295 g,"France,La Réunion",2025-07-02,15.03
REC-197124,6049,Box Best of,"Belin, Mondelez France, Mondelez International",205 g,"France,Switzerland",2025-01-11,20.44
REC-720028,5182,Création Praliné feuilleté,Lindt,150 g,Francia,2025-06-14,16.17
REC-452156,8639,Brossard - le cake aux fruits 300gr,Brossard,300 g,France,2025-12-02,13.16
REC-776509,10829,Mao Croqui,Haribo,Unknown,France,2024-09-29,22.91
REC-700054,11108,Lay's 3D's Bugles goût cacahuète,Lay's,85 g,Frankrijk,2025-01-31,6.5
REC-414510,6009,Bénénuts cacahuètes grillées & salées,Bénénuts,Unknown,"France,États-Unis",2024-09-24,1.16
REC-532694,7920,"Gerblé - Sugar Free Orange Chocolate Chip Shortbread, 132g (4.7oz)",Gerblé,100 g,France,2025-11-15,8.14
REC-832155,8324,Biscuits aux pépites de chocolat🍫noir et au lin,bjorg,Unknown,France,2025-10-21,13.16
REC-535318,11744,Le Veggie Snack poppé aux légumes,Too Good,85 g,France,2025-11-18,14.16
REC-814183,13433,Madeleines extra moelleuses,Generic,400 g e (16 * 25 g),France,2025-05-01,6.24
REC-183927,6897,Quatre-Quarts pur beurre,Ker Cadélac,500 g,Francia,2025-12-01,7.14
REC-728522,12143,Monster Munch goût Jambon Fromage,"Intersnack, Monster Munch, Vico",2 x 85 g,France,2024-02-26,13.16
REC-492841,10931,8 pains au chocolat,Carrefour,360 g,France,2025-07-29,7.21
REC-905371,7755,Tortillas chips nature,Carrefour,Unknown,"Frankrijk,Italië,Polen,Roemenië,Spanje",2024-08-21,18.61
REC-747392,9683,STICKS & BRETZELS,"Marque Repère, Tokapi",300 g,France,2025-02-17,13.16
REC-798416,9150,Lapin d’or chocolat au lait,Lindt,200 g,"France, Germany, Switzerland, en:united-kingdom",2024-06-23,13.16
REC-122946,5119,Vico pop corn baff caramel,Generic,100 g,France,2025-05-03,4.12
REC-426186,7246,Mars glacé,Mars,250.8 g (6 × 41.8 g) e,"Bélgica,Francia,Alemania,Suiza",2025-05-27,13.17
REC-750895,10059,Walkers Cheese & Onion Crisps 6pk,Walkers,6pk,United Kingdom,2025-10-06,24.93
REC-975007,14456,Almond & Apricot Bars,Eat Natural,3 x 50g,"Belgium,France,United Kingdom",2025-10-25,8.68
REC-881009,9326,Twirl Chocolate Bar,Cadbury,Unknown,"France, United States, en:united-kingdom",2025-10-12,20.12
REC-592773,13959,OATIES,TESCO,Unknown,"France, United Kingdom, en:ireland",2025-08-13,21.3
REC-858419,8694,Pringles Cheese & onion,PRINGLES,165g,"France,Allemagne,Martinique,Maroc,Espagne",2026-01-28,21.03
REC-293786,9063,Love corn smoked bbq imp,Love Corn,45g,"France, en:united-kingdom",2025-05-13,14.3
REC-676694,13947,Biscuits super extra,Saïda,190g (24 P),"Tunisia, en:morocco",2025-11-14,13.16
REC-960640,6302,180G C OR LT RAISIN NOISET,Côte d'Or,180 gr,France,2024-08-27,18.1
REC-556090,5071,Dairy Milk,Cadbury,110 gram,"France, United States, en:united-kingdom",2024-08-05,1.34
REC-896689,10023,Brioss,Kinder,Unknown,"Francia,Italia,Svizzera",2025-05-22,14.76
REC-955170,9514,Vitalday Crocant Chocolate,Gullón,280 g,"Portugal,España",2024-03-30,24.54
REC-776503,12768,Desayuno integral,Florbú,350 g,"Francia,España",2025-09-11,13.16
REC-950203,12120,Barritas muesli chocolate,Hacendado,138 g,Spain,2025-03-30,17.87
REC-834363,8967,Garlic bread,BECKY'S,150 g,"France,Czech Republic",2025-12-16,21.7
REC-127214,13611,Tentation,Aiguebelle,100g,"France,Morocco",2025-03-01,17.34
REC-916183,10405,Barrette arachidi e cioccolato al latte,crownfield,"96 g, 4 barres de 24 g","France,Spain",2024-06-21,21.34
REC-314017,5730,Chips,Generic,Unknown,"France, Spain, en:morocco",2024-03-14,16.16
REC-231756,7090,WR Shortbread Fingers 200g,Generic,200 g,"France,United Kingdom",2024-03-01,4.18
REC-134748,11048,Organic Oatmeal Dark Chocolate,Generic,22 oz,United States,2024-03-09,10.21
REC-457256,6237,Sea Salt Chocolate,Moser Roth Aldi,Unknown,United Kingdom,2024-05-31,7.82
REC-949000,9092,Dark & Salted Caramel Vegan Chocolate,raw halo,7ชิ้น,en:gb,2024-12-11,7.54
REC-109016,8773,Bonbons aux plantes,Ricola,50 g,France,2025-04-24,17.16
REC-842658,5290,Leader chips,Generic,Unknown,en:ma,2025-01-27,7.63
REC-435258,5448,Seeded Sourdough Flatbreads,Generic,Unknown,en:gb,2024-04-11,13.16
REC-882957,7169,Apple & Cinnamon Porridge Oat Bars,"Crownfield, Lidl",Unknown,United Kingdom,2024-02-10,12.51
REC-618241,11518,briochettes aux pépites de chocolat au lait,maître Jean Pierre,500 g,France,2024-07-30,9.83
REC-281837,11573,ALL BUTTER CROISSANTS,taste THE DIFFERENCE,Unknown,United Kingdom,2024-10-17,17.11
REC-153948,10919,avoine chocolat,"Karéléa, Léa Nature",150 g,France,2024-05-17,3.86
REC-116839,13509,Giant buttons,Montezuma’s,Unknown,en:United Kingdom,2025-09-04,9.88
REC-176220,13140,Silvia duo,Excelo,Unknown,en:ma,2026-02-02,9.28
REC-394009,6314,Mini Gaufres au chocolat au lait,Lightbody,250 g,France,2025-01-10,13.16
REC-237575,10631,Haribo dragolo,Generic,750 g,France,2025-03-09,9.85
REC-329651,11948,Brunch bar raisin,Cadbury,32g,en:United Kingdom,2024-07-26,15.72
REC-709697,10882,Cocktail sans sel ajouté,Carrefour,120 g,"France,Espagne",2025-11-27,21.33
REC-506257,14183,Harvest Snaps Lightly Salted Crispy Baked Veggie Snacks,Calbee,20.0 OZ (1.25 LB) 567g,"en:us, World",2024-09-16,15.41
REC-204100,6302,Oaties,Nairn's,160 g,United Kingdom,2024-09-30,10.29
REC-235548,6150,Graze cocoa vanilla,Generic,50g,en:gb,2024-02-25,14.97
REC-912543,5914,Patatas fritas sabor campestre,Hacendado,150g,España,2024-04-26,17.85
REC-569021,8333,Petit ourson guimauve,CEMOI,170 g,France,2025-07-13,9.87
REC-239025,6226,Takis Dragon Sweet chilli,Takis,92.3g,"Germany, Romania, United States, en:united-kingdom",2025-01-20,17.31
REC-260077,11755,Skittles Taste The Rainbow Fruits,Mars,136g,"Marokko, Vereinigtes Königreich, Germany",2024-07-12,3.71
REC-365239,9505,Oreo White Protein Bar,Grenade,60g,"Vereinigtes Königreich, Germany",2024-12-26,1.13
REC-826388,14165,Rosemary Crackers,Tesco,185g,en:united-kingdom,2025-08-02,13.16
REC-817002,12841,Oreo,Generic,43.75g,India,2024-09-18,20.11
REC-189159,13365,Mini tartelettes,Generic,250 g,France,2025-12-15,13.77
REC-970492,7139,Crunchy Cookies,Kinder,8 x 17 g = 136 g,"Frankreich, Germany",2024-08-31,4.76
REC-613132,7615,Cantuccini alle mandorle,"ITALIAMO, Lidl Realforno, Realforno, Lidl",300g,"France,Germany,Switzerland",2025-03-21,11.24
REC-857303,9481,Pain d'Épices aux Fruits,Deluxe,400 g,France,2024-03-26,18.62
REC-110909,14221,Crackers Apéritif Blé Complet,"Heudebert, LU, Mondelez",250 g,"France,Polynésie française",2025-02-19,22.57
REC-792833,7940,Excellence Dark 70% Cocoa,Lindt,35 g,"France,Maroc",2025-04-01,1.03
REC-220315,9356,Zanzigliss 300g,Haribo,300 g,France,2025-12-29,18.32
REC-749948,9108,Biscuits Delacre Cigarettes Russes - 200g,"Delacre, Ferrero",200 g,"France,Suisse",2025-02-02,4.04
REC-374713,13698,Galette maïs chocolat au lait,Gerblé,124 g,France,2024-04-11,17.62
REC-575108,8985,Cake Moeles,St Michel,500 g,France,2025-02-01,9.46
REC-282727,12865,LOTUS Gaufres Fourrées cœur fondant Vergeoise 310g (5x2p),Lotus,310 g,"Belgium,France",2024-04-25,8.99
REC-277635,6419,Palets Bretons Spécialité de Pont-Aven au beurre,"Carrefour, Reflets de France",100 g,"France, en:ca, Italie, Espagne, Roumanie",2024-10-28,16.49
REC-722891,14870,Madeleines Moelleuses,Carrefour,500 g,"France, Guadeloupe",2024-06-16,13.16
REC-725125,12909,Vitality* Sésame,Generic,Unknown,"Francia,Italia,España",2024-06-16,21.11
REC-526466,8125,Vitality* Orange & Soja,Carrefour,Unknown,"France, en:morocco, Italie, Espagne",2024-08-03,13.16
REC-808257,12574,Biscuit sésame BIO,"Chabrior, Chabrior Bio",Unknown,France,2024-07-07,21.16
REC-480230,10572,Biscuits Sablés bio amandes citron paquet de 200g,"U, U Bio",200 g,Frankrijk,2024-06-24,4.71
REC-945761,12273,Brioche Tressée Tranchée Pépites,pasquier,500 g,France,2025-08-10,13.16
REC-397859,14018,Biscuits rose de Reims,Maison fossier,250 gr,France,2025-05-05,22.09
REC-483281,6658,Crackers Emmental & pipas de calabaza,Carrefour BIO,200 g,"France,Italie,Espagne",2024-09-04,21.24
REC-542499,14723,Noisette,"Carrefour, Carrefour Classic",125 g,"Belgique,France,Italie,Espagne",2025-07-29,13.16
REC-158707,10636,Chips à la crevette,Carrefour,75 g,"France,Italie,Espagne",2025-07-22,21.09
REC-503962,5250,Madeleines coquilles,"Marque Repère, P'tit Déli",600 g,France,2024-02-18,8.8
REC-134302,13349,Chocolat noir dessert bio,"Bio Village, Marque Repère",200 g,France,2024-04-24,3.84
REC-780500,11027,Chocolat noir intense dégustation,Alter Eco,100 g,France,2025-12-16,7.89
REC-262002,10387,Chocolat au lait riz soufflé,Ethiquable,100 g,France,2025-12-18,21.79
REC-760560,13477,Balisto miel amandes x10,Balisto,"185 g, 10 barres de 18.5 g","Autriche,France,Allemagne,Italie,Pays-Bas,Suisse",2024-05-23,24.11
REC-622940,9705,P'tit Déj - Biscuits nappés de chocolat au lait,BN,200g,France,2024-10-04,16.15
REC-363765,5675,Wotsits,Walkers,Unknown,"France, en:united-kingdom",2024-09-22,13.16
REC-459206,13428,Mature Cheddar & Red Onion Flavour Hand Cooked Crisps,Tesco,150 g,United Kingdom,2025-01-23,8.98
REC-459551,7567,The Original Digestive,McVitie's,400 g,"France, Italie, Suisse",2025-05-24,16.88
REC-259772,13395,Pipers Lye cross cheddar & onion crisps,"Pipers, Trade Mark",150 g,"France, en:united-kingdom",2025-01-24,13.16
REC-461969,11039,Browniz,Moulin d'Or,60 g,"France, Tunisia, en:morocco",2025-05-28,22.45
REC-594359,11238,Bonbons Ricola aux Plantes,Ricola,70 g,France,2025-01-19,17.81
REC-680660,7317,Choco Moo,MILKA,200 g,"France, en:belgium",2025-05-06,20.83
REC-315527,11665,Luflée Alpenmilch,"Milka, Mondelez",100g,"Germany, Italy, en:morocco",2025-02-18,3.0
REC-708074,8505,Riso su riso croccantezza integrale,Galbusera,380 g,Italy,2025-10-27,7.11
REC-914960,7458,Granetti integrali,"Barilla, Mulino Bianco",280g,"Frankreich, Italien, Germany",2025-11-07,24.06
REC-600928,5117,Cookies sin glúten sin azúcares añadidos,Gullón,130 g,"Francuska,Maroko,Španjolska,Hrvatska",2026-01-23,16.42
REC-526531,12808,Speculos,Lotus,Unknown,France,2025-03-02,6.97
REC-328260,11900,Chocotom,Tom,190 g,"France,Tunisie",2025-03-08,2.12
REC-233927,7321,Galleta maría integral,Hacendado,800g,España,2025-12-16,8.59
REC-661899,8524,DUO CRUNCH Strawberry & Yogurt,belVita,Unknown,United Kingdom,2024-02-12,18.21
REC-726163,7852,Matzos: Flame Baked Crackers,Rakusen's of Yorkshire,300 g,"France, Ireland, en:united-kingdom",2024-07-17,9.06
REC-582339,8517,Croissants,Generic,8,United Kingdom,2025-06-11,18.55
REC-827812,7614,Receta Campesina,"Lay's,PepsiCo",130 g,"Portugal,España",2025-08-21,15.78
REC-767435,10890,Sweet Chilli Crackers,Rivercote,100 g,en:United Kingdom,2025-05-15,19.93
REC-705267,7516,Galleta crocant con copos de avena zero,Gullón,280 g,"Portugal, Spain, en:morocco",2025-08-08,14.95
REC-339894,7647,300G POLKA HARIBO,Haribo,300 g,France,2024-07-19,13.16
REC-568951,10854,Scottish Seeded Oatcakes,Aldi,250 g,United Kingdom,2024-07-04,15.17
REC-816569,13437,Masala Munch,"Kurkure,PepsiCo",44g,India,2024-04-06,17.58
REC-250735,12035,Cuquis,Hacendado,80g,España,2025-01-14,23.24
REC-757617,11889,LOTUS BISCOFF Speculoos Fourré - Crème saveur Vanille - 150g,Lotus,150 g,"Belgium, France, Germany, Morocco, New Zealand, en:united-kingdom",2025-06-04,7.1
REC-136440,13979,Magdalenas Integrales 0%,Hacendado,Unknown,"Portugal,España",2026-02-03,21.78
REC-759596,14529,Saracene,Balocco,700 g,"Italia,en:italy",2025-05-31,2.61
REC-961108,6535,Savane familial chocolat noir,Brossard,310 g,France,2024-12-29,21.57
REC-275926,8095,Digestive zero azúcares,Gullón,2 x 245 g,España,2025-03-26,19.09
REC-177589,9352,Finest Sea Salt And Black Pepper Crisps,Generic,"1 bag, 150g",en:United Kingdom,2025-12-29,19.01
REC-445276,7810,Trident peppermint flavor,Trident,5,en:Morocco,2024-09-07,12.21
REC-111010,7828,Flocons d'Avoine,Generic,0.5 kg,"France,Monde",2025-02-15,17.81
REC-272885,12736,Tendre cœur chocolat,Bonne maman,300g,"Francia,Serbia",2025-09-26,9.43
REC-456735,14655,Sweet Chilli Rice Crackers,Aldi,Unknown,United Kingdom,2024-09-14,1.43
REC-692202,9000,Mini Cheddars Original,Jacob's,45 g,United Kingdom,2024-10-03,13.16
REC-948001,9616,Cracker salati con lievito madre mulino bianco,Mulino Bianco,500 g,it:en:it,2025-03-08,21.42
REC-848277,6455,Cheese Flavour Potato Snacks,Walkers,6 x 16g,"France, en:united-kingdom",2024-05-25,5.05
REC-229671,6852,FINGERS,"Cadbury, Fingers",20,France,2024-12-07,20.66
REC-190698,10084,Goldbären,Haribo,175g,Deutschland,2024-10-01,5.25
REC-321026,13459,Barres de céréales chocolat noir,Crownfield,"124,8 g",en:fr,2025-01-21,20.72
REC-403580,13221,Carrot cake bars,Bear,4 x 27 g,en:gb,2024-12-12,3.73
REC-687579,7812,Roasted & Salted Peanuts,Generic,200g,en:gb,2024-08-16,22.57
REC-839107,14101,Superfood Oat Bites Cocoa & Orange,Lidl,4 x 30g,en:gb,2024-04-14,6.47
REC-221630,13194,Covrigei Italienesti Taralli Cu Masline,alka,Unknown,en:Romania,2025-11-12,9.74
REC-484163,13921,Tobigo Petit Beurre,Tobigo,Unknown,en:morocco,2024-04-25,2.53
REC-364226,10941,Tchambi choco up,Generic,Unknown,en:morocco,2025-01-19,11.4
REC-551244,5829,Leka Gaufre,Mecho,100 g,en:Morocco,2025-08-15,14.74
REC-901507,13405,Dark Chocolate Nuts & Sea Salt,KIND,14 oz,"Spain,United States",2025-01-06,23.62
REC-771597,6545,Kafferep (Aveia),Ikea,600g,"France,Germany,Switzerland,United Kingdom",2025-05-16,13.14
REC-341113,8175,Grandino Pépites de Chocolat & Nougatine,Sondey,200 g,France,2024-11-02,9.89
REC-419021,9284,SALSA DIP medium,Snack Day,315g,"France, Germany, en:it",2024-04-01,24.14
REC-574998,8815,Barquette Fraise,Sondey,120 g,France,2024-08-30,3.19
REC-365695,12545,Vegetable crisps,"Crusti Croc, Snack Day",100 g,"France,Suisse",2024-08-21,13.16
REC-297142,10718,La barquette (chocolat),LU,120g,"France,Allemagne",2024-08-17,10.37
REC-505913,7430,NESTLE LES RECETTES DE L'ATELIER - Carrés dégustation Chocolat noir 70% - 210g,Generic,210 g,France,2025-03-06,24.91
REC-724380,11601,Carrés Noir Noisette,"Côte d'Or, Mondelez, Mondelez International",200 g e (10 * 20 g),"Belgique,Chine,France",2024-12-13,1.19
REC-825001,8891,Caramel Feinherb,Generic,100 g,"Australia,Austria,Bélgica,Bulgaria,Francia,Alemania,Marruecos,Nueva Zelanda,Suecia,Suiza",2025-02-09,1.32
REC-377355,14141,Petits coeurs choco'croc,"LU, Mondelez",90 g ℮,France,2024-07-05,15.81
REC-722753,5763,croquant miel sésame,Generic,162g,"Francia,Reunión",2024-12-11,18.15
REC-934813,6408,Biscuit moelleux pomme saveur framboise,Gerblé,138 g,"France,Switzerland",2024-05-09,13.2
REC-631616,9824,Petit Muffins,Bonne Maman,235g,"France, Germany, en:united-kingdom",2024-05-28,22.51
REC-228167,5689,Cookies nougatine - 200g,Chabrior,200 g,France,2024-10-24,2.83
REC-483798,12116,Tubo sticks & bretzels,"Bouton d'or, Intermarché",300 g,France,2025-02-22,3.4
REC-272517,5737,Tuiles goût crème et oignon boîte de 170g,U,170 g,France,2024-10-12,21.0
